periodo;codigo;nome;turma;siape;horario;matricula;nota;situacao
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180110703;0.50;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180146493;2.20;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180146493;0.00;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180146493;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180146493;6.30;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180146493;6.90;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180146493;6.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180146573;-;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180146573;-;CANCELADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180146573;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180146573;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180146573;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180146573;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180040233;4.40;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180040233;4.30;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180040233;2.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180040233;7.30;APROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180040233;6.10;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180040233;5.10;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180105660;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180105660;0.00;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180105660;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180105660;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180105660;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180105660;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180039930;5.70;APROVADO POR NOTA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180039930;5.70;APROVADO POR NOTA
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180039930;0.70;REPROVADO
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180039930;6.50;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180039930;6.50;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180039930;6.70;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180039831;9.30;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180039831;9.00;APROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180039831;8.60;APROVADO
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180039831;9.90;APROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180039831;7.00;APROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180039831;7.40;APROVADO
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180039798;1.30;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180039798;0.30;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180039798;0.20;REPROVADO
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180039798;5.90;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180039798;5.00;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180039798;6.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180039770;0.30;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180039770;2.80;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180039770;5.00;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180039770;9.20;APROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180039770;7.50;APROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180039770;5.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180110383;5.00;APROVADO POR NOTA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180110383;0.20;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180110383;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180127729;0.70;REPROVADO
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180110383;2.50;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180110383;5.90;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180110383;5.30;APROVADO POR NOTA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180127729;1.30;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180127729;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180127729;1.30;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180127729;5.10;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180127729;5.40;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180110347;0.60;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180110347;1.20;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180110347;0.20;REPROVADO
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180110347;6.50;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180110347;6.10;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180110347;5.20;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180131187;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180131187;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180131187;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180131187;0.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180131187;0.70;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180131187;0.40;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;6;1508148-8;2356N34 (30/07/2018 - 05/10/2018);20180110329;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180110329;0.00;REPROVADO
2;ECT2103;CÁLCULO I;6;6350665-5;2356N34 (08/10/2018 - 15/12/2018);20180110329;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180110329;0.80;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20180110329;1.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;3058487-8;4N34 (30/07/2018 - 15/12/2018);20180110329;1.50;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180146564;0.60;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180146564;1.80;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180146564;-;TRANCADO
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180146564;2.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180146564;7.10;APROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180146564;7.50;APROVADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180094870;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180094870;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180094870;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180094870;0.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180094870;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180094870;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180039116;-;EXCLUIDA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180039116;-;EXCLUIDA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180039116;-;EXCLUIDA
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180039116;-;EXCLUIDA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180039116;-;EXCLUIDA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180039116;5.10;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180039036;0.00;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180039036;0.70;CANCELADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180039036;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180039036;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180039036;2.10;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180039036;2.50;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180038950;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180038950;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180038950;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180038950;0.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180038950;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180038950;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180136174;-;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180136174;-;CANCELADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180136174;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180136174;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180136174;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180136174;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180038772;-;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180038772;-;CANCELADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180038772;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180038772;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180038772;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180038772;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180136020;0.00;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180136020;0.30;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180136020;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180136020;0.50;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180136020;5.70;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180136020;6.00;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180087570;1.20;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180087570;1.30;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180087570;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180087570;3.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180087570;5.60;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180087570;6.00;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180146519;1.70;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180146519;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180146519;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180146519;1.80;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180146519;6.40;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180146519;7.10;APROVADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180038558;-;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180038558;-;CANCELADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180038558;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180038558;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180038558;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180038558;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180136030;0.00;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180136030;-;CANCELADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180136030;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180136030;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180136030;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180136030;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180136100;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180136100;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180136100;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180136100;3.70;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180136100;-;EXCLUIDA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180136100;-;EXCLUIDA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180136540;1.10;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180136540;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180136540;0.10;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180136540;5.00;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180136540;7.50;APROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180136540;6.00;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180038398;1.50;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180038398;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180038398;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180038398;1.60;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180038398;5.80;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180038398;6.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180136011;0.20;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180136011;0.00;REPROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180136011;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2104;QUÍMICA GERAL;04C;2275848-0,1255011-8;7M34  25N34 (30/07/2018 - 22/12/2018);20180136011;2.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180136011;5.40;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180136011;6.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180146546;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180146546;-;TRANCADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180146546;-;TRANCADO
2;ECT2104;QUÍMICA GERAL;04C;1255011-8,2275848-0;7M34  25N34 (30/07/2018 - 22/12/2018);20180146546;0.30;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180146546;5.20;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180146546;5.40;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180135918;-;DESISTENCIA
