periodo,codigo,nome,turma,siape,horario,matricula,nota,situacao
1,ECT2416,EXPRESSÃO GRÁFICA,03A,1772123-9,2N1234 (11/02/2019 - 29/06/2019),20170138961,-,INDEFERIDO
1,ECT2411,CIÊNCIA E TECNOLOGIA DOS MATERIAIS,02A,"3057895-9,1718775-5","46T56 (11/02/2019 - 10/03/2019), 3M34  46T56 (11/03/2019 - 27/04/2019),  46T56 (28/04/2019 - 08/06/2019)",20170115564,7.20,APROVADO
1,ECT2412,MECÂNICA DOS SÓLIDOS,1,2087565-9,46T34 (11/02/2019 - 29/06/2019),20170115564,5.00,APROVADO POR NOTA
1,ECT2413,MECÂNICA DOS FLUIDOS,1,1271737-3,35T12 (11/02/2019 - 29/06/2019),20170115564,6.10,APROVADO POR NOTA
1,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,1,1328776-3,35T34 (11/02/2019 - 29/06/2019),20170115564,9.20,APROVADO
1,ECT2401,COMPUTAÇÃO NUMÉRICA,01C,4523538-6,3M56  46T12 (11/02/2019 - 15/06/2019),20170115564,5.00,APROVADO POR NOTA
1,ECT2403,FÍSICA EXPERIMENTAL II,01A,1718474-8,2M345 (25/02/2019 - 01/06/2019),20170115564,5.60,APROVADO POR NOTA
1,ECT2301,CÁLCULO III,4,2583622-8,46N12 (11/02/2019 - 29/06/2019),20180136693,2.00,REPROVADO
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,4,1475328-8,35N12 (11/02/2019 - 29/06/2019),20180136693,5.30,APROVADO POR NOTA
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",4,"2410576-9,1753896-5",35N34 (11/02/2019 - 29/06/2019),20180136693,5.20,APROVADO POR NOTA
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,5,3242299-9,2N34 (11/02/2019 - 29/06/2019),20180136693,6.30,APROVADO POR NOTA
1,ECT2104,QUÍMICA GERAL,06D,"2275848-0,1255011-8",7M56  36N34 (11/02/2019 - 29/06/2019),20180136432,3.50,REPROVADO
1,DFS0028,FISIOLOGIA,1,"3014548-3,2998660-7",2N12 4N34,20180136432,6.00,APROVADO POR NOTA
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",5,"2410576-9,1753896-5",35N12 (11/02/2019 - 29/06/2019),20180136432,1.70,REPROVADO
1,ECT1503,MATEMÁTICA FINANCEIRA,1,1753123-5,35T34 (11/02/2019 - 29/06/2019),20180136432,0.00,REPROVADO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,2,2913810-0,35T34 (11/02/2019 - 29/06/2019),20170043278,0.70,CANCELADO
1,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,04C,3051115-3,7T34  46N34 (11/02/2019 - 29/06/2019),20170040516,5.80,APROVADO POR NOTA
1,ECT2701,INTERNET DAS COISAS,1,2459504-9,5T12 (11/02/2019 - 29/06/2019),20170034475,9.50,APROVADO
1,ECT2416,EXPRESSÃO GRÁFICA,04A,2266607-1,4N1234 (11/02/2019 - 29/06/2019),20180037452,8.10,APROVADO
1,ECT2526,DESENVOLVIMENTO DE SISTEMAS PARA INTERNET,1,2459504-9,5M3456 (11/02/2019 - 29/06/2019),20180037452,9.20,APROVADO
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20180107403,-,INDEFERIDO
1,ECT2104,QUÍMICA GERAL,04A,"2275848-0,1481705-7",2T56  36N12 (11/02/2019 - 29/06/2019),20180107403,0.40,REPROVADO
1,ECT2101,PRÉ-CÁLCULO,3,1672787-0,2356M56 (11/02/2019 - 19/04/2019),20180107403,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,6,1879244-0,25N34 (11/02/2019 - 29/06/2019),20180107403,-,INDEFERIDO
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",3,"1753896-5,2410576-9",35T34 (11/02/2019 - 29/06/2019),20170133277,5.40,APROVADO POR NOTA
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,05C,1312423-6,7T12  46N12 (11/02/2019 - 15/06/2019),20170133277,-,INDEFERIDO
1,DCA0107,SISTEMAS DE TRANSMISSAO DE DADOS,1,1837240-8,24M56,2014097022,7.70,APROVADO
1,ECT2103,CÁLCULO I,7,2646069-8,35T56 (11/02/2019 - 29/06/2019),20170133277,2.60,REPROVADO
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,4,1475328-8,35N12 (11/02/2019 - 29/06/2019),20170033478,-,INDEFERIDO
1,ECT2307,FÍSICA EXPERIMENTAL I,04A,1808127-6,3M345 (25/02/2019 - 01/06/2019),20170033478,6.80,APROVADO POR NOTA
1,MEC1505,CAD PARA ENGENHARIA I,3,3357809-7,35T12 (11/02/2019 - 29/06/2019),20170033478,-,INDEFERIDO
1,ECT2201,CÁLCULO II,2,2998751-4,35T56 (11/02/2019 - 29/06/2019),20170033478,5.30,APROVADO POR NOTA
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,2,1672409-9,35M56 (11/02/2019 - 29/06/2019),20170115706,6.20,APROVADO POR NOTA
1,ECT2202,ÁLGEBRA LINEAR,4,2340200-0,46N12 (11/02/2019 - 29/06/2019),20170033478,-,INDEFERIDO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20170033478,-,INDEFERIDO
1,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,03C,"1845280-1,1170845-1",46M34  5T12 (11/02/2019 - 29/06/2019),20180041811,5.10,APROVADO POR NOTA
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,2,2913810-0,35T34 (11/02/2019 - 29/06/2019),20180041811,6.80,APROVADO POR NOTA
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,3,3242299-9,3M34 (11/02/2019 - 29/06/2019),20180041811,7.30,APROVADO
1,ECT2532,PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS,1,1755308-5,4T1234 (11/02/2019 - 29/06/2019),20180041811,9.00,APROVADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,2,1753234-7,46T56 (11/02/2019 - 29/06/2019),20180041811,8.50,APROVADO
1,ECT2201,CÁLCULO II,1,1680333-9,35T56 (11/02/2019 - 29/06/2019),20180041811,6.40,APROVADO POR NOTA
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20170034475,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,2,2913810-0,35T34 (11/02/2019 - 29/06/2019),20170034475,7.40,APROVADO
1,ECT2201,CÁLCULO II,2,2998751-4,35T56 (11/02/2019 - 29/06/2019),20170034475,6.20,APROVADO POR NOTA
1,DCA0203,ELETRÔNICA,01A,1149567-9,35M34  6T56,2014097022,7.10,APROVADO
1,ECT2103,CÁLCULO I,7,2646069-8,35T56 (11/02/2019 - 29/06/2019),20180038511,3.70,REPROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,05A,1312423-6,3T34  46N12 (11/02/2019 - 15/06/2019),20180038511,9.20,APROVADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,6,1879244-0,25N34 (11/02/2019 - 29/06/2019),20170036255,5.50,APROVADO POR NOTA
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,6,1319338-6,3N12 (11/02/2019 - 29/06/2019),20170036255,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2550037-8,35T34 (11/02/2019 - 29/06/2019),20170036255,-,INDEFERIDO
1,ECT2101,PRÉ-CÁLCULO,7,1246519-6,246T56 (11/03/2019 - 15/06/2019),20170036255,0.70,REPROVADO POR MÉDIA E POR FALTAS
1,MEC1610,ELEMENTOS DE AUTOMAÇÃO INDUSTRIAL,1,3030693-2,35T12 (11/02/2019 - 29/06/2019),2016015812,7.50,APROVADO
1,MEC1602,SISTEMAS TÉRMICOS II,1,1770049-5,35T34 (11/02/2019 - 29/06/2019),2016015812,5.00,APROVADO POR NOTA
1,ECT2415,EQUAÇÕES DIFERENCIAIS,1,2196137-1,35T56 (11/02/2019 - 29/06/2019),2016015812,6.70,APROVADO POR NOTA
1,MEC1508,DINÂMICA,1,1837132-1,46M12 (11/02/2019 - 29/06/2019),2016015812,0.60,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,2,1672409-9,35M56 (11/02/2019 - 29/06/2019),20180030012,0.60,REPROVADO
1,DCA0104,ARQUITETURA DE COMPUTADORES,1,2452782-5,24M12,2014097022,7.80,APROVADO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,1,3242299-9,3M12 (11/02/2019 - 29/06/2019),20180030139,6.70,APROVADO POR NOTA
1,LEM5001,LÍNGUA ALEMÃ I,1,1351529-4,35M34,20160108566,-,INDEFERIDO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,4,1544724-5,2N34 (11/02/2019 - 29/06/2019),20180136684,6.10,APROVADO POR NOTA
1,ELE1622,INSTRUMENTAÇÃO INDUSTRIAL,1,"3088731-5,2247492-9",35M56,2015019951,6.10,APROVADO POR NOTA
1,ECT2413,MECÂNICA DOS FLUIDOS,2,1271737-3,35T34 (11/02/2019 - 29/06/2019),2015019951,7.20,APROVADO
1,ECT2701,INTERNET DAS COISAS,1,2459504-9,5T12 (11/02/2019 - 29/06/2019),2015019951,-,INDEFERIDO
1,DCA0103,ANALISE DE SINAIS E SISTEMAS,2,1149639-0,246T56,2015019951,5.00,APROVADO POR NOTA
1,ECT2202,ÁLGEBRA LINEAR,4,2340200-0,46N12 (11/02/2019 - 29/06/2019),20180038137,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2550037-8,35T34 (11/02/2019 - 29/06/2019),20180038137,4.30,REPROVADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20180038137,-,INDEFERIDO
1,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,03C,"1170845-1,1845280-1",46M34  5T12 (11/02/2019 - 29/06/2019),20180038137,-,INDEFERIDO
1,ECT2201,CÁLCULO II,1,1680333-9,35T56 (11/02/2019 - 29/06/2019),20180038137,0.80,REPROVADO POR MÉDIA E POR FALTAS
1,MTR0454,COMPORTAMENTO MECÂNICO DOS MATERIAIS,1,2345599-5,35T12,2014075240,4.00,REPROVADO
1,ECT2413,MECÂNICA DOS FLUIDOS,2,1271737-3,35T34 (11/02/2019 - 29/06/2019),2014075240,2.10,REPROVADO
1,ECT2415,EQUAÇÕES DIFERENCIAIS,2,2196137-1,35N12 (11/02/2019 - 29/06/2019),2014075240,1.70,REPROVADO POR MÉDIA E POR FALTAS
1,MTR0404,MATERIAIS COMPÓSITOS,1,2042234-4,24T34,2014075240,5.80,APROVADO POR NOTA
1,ECT2414,ELETRICIDADE APLICADA,02D,1569480-3,"35T56 4T12 (11/02/2019 - 31/03/2019),  35T56 (01/04/2019 - 15/06/2019)",2014075240,1.90,REPROVADO
1,DCO1003,REDES DE COMPUTADORES,1,1804383-8,35N12,20170102753,-,INDEFERIDO
1,CIV0348,LEGISLACAO E SEGURANCA DO TRABALHO,2,1149549-1,35M34,20170102753,-,TRANCADO
1,ECT2416,EXPRESSÃO GRÁFICA,01C,"1772123-9,2321426-2","46M56 (11/02/2019 - 12/05/2019),  36T12 (13/05/2019 - 29/06/2019)",20170102753,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,PTR0113,QUÍMICA DO PETRÓLEO,1,1531209-9,35T12,20160141767,9.30,APROVADO
1,ECT2202,ÁLGEBRA LINEAR,2,1756325-1,46T56 (11/02/2019 - 29/06/2019),20170036219,-,DESISTENCIA
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20170036219,-,INDEFERIDO
1,MEC1610,ELEMENTOS DE AUTOMAÇÃO INDUSTRIAL,1,3030693-2,35T12 (11/02/2019 - 29/06/2019),20170149633,4.10,REPROVADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20170102753,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2550037-8,35T34 (11/02/2019 - 29/06/2019),20170102753,-,INDEFERIDO
1,ECT2201,CÁLCULO II,1,1680333-9,35T56 (11/02/2019 - 29/06/2019),20170102753,-,DESISTENCIA
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,2,1672409-9,35M56 (11/02/2019 - 29/06/2019),20170102753,0.60,REPROVADO
1,ECT2411,CIÊNCIA E TECNOLOGIA DOS MATERIAIS,02D,"1718775-5,3057895-9","46T56 (11/02/2019 - 10/03/2019),  46T56 5T12 (11/03/2019 - 27/04/2019),  46T56 (28/04/2019 - 08/06/2019)",20170042851,1.10,REPROVADO
1,ECT2416,EXPRESSÃO GRÁFICA,03A,1772123-9,2N1234 (11/02/2019 - 29/06/2019),20170042851,-,INDEFERIDO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,01C,1943220-0,3M56  46T12 (11/02/2019 - 15/06/2019),20180040654,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,8,2571630-3,25M34 (11/02/2019 - 29/06/2019),20180040654,2.80,REPROVADO
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,1,2087054-1,2M56 (11/02/2019 - 29/06/2019),20180040654,5.50,APROVADO POR NOTA
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,1753067-1,35T12 (11/02/2019 - 29/06/2019),20180040654,3.00,REPROVADO
1,ECT2103,CÁLCULO I,7,2646069-8,35T56 (11/02/2019 - 29/06/2019),20180040654,2.00,REPROVADO
1,ECT2104,QUÍMICA GERAL,03B,3432383-1,36M34  3T34 (11/02/2019 - 29/06/2019),20180040654,-,INDEFERIDO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,01C,1943220-0,3M56  46T12 (11/02/2019 - 15/06/2019),20180105740,-,INDEFERIDO
1,ECT2104,QUÍMICA GERAL,03B,3432383-1,36M34  3T34 (11/02/2019 - 29/06/2019),20180105740,-,INDEFERIDO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,2,1753234-7,46T56 (11/02/2019 - 29/06/2019),20180105740,5.30,APROVADO POR NOTA
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,1,2087054-1,2M56 (11/02/2019 - 29/06/2019),20180105740,4.60,REPROVADO
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,1753067-1,35T12 (11/02/2019 - 29/06/2019),20180105740,3.30,REPROVADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,8,2571630-3,25M34 (11/02/2019 - 29/06/2019),20180105740,4.20,REPROVADO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,3,3242299-9,3M34 (11/02/2019 - 29/06/2019),20170114843,6.00,APROVADO POR NOTA
1,ECT2402,INTRODUÇÃO À FÍSICA CLÁSSICA III,1,1328776-3,35T34 (11/02/2019 - 29/06/2019),20170114843,5.10,APROVADO POR NOTA
1,ECT2403,FÍSICA EXPERIMENTAL II,04A,2913810-0,5M234 (25/02/2019 - 01/06/2019),20170114843,5.70,APROVADO POR NOTA
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,2,1755308-5,2M56 (11/02/2019 - 29/06/2019),20170114843,7.40,APROVADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20170114843,5.30,APROVADO POR NOTA
1,ECT2401,COMPUTAÇÃO NUMÉRICA,01C,4523538-6,3M56  46T12 (11/02/2019 - 15/06/2019),20170114843,5.00,APROVADO POR NOTA
1,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,1,3060990-1,24M12,2016014332,5.90,APROVADO POR NOTA
1,DCA0105,TEORIA DE CIRCUITOS,1,1205246-1,35T34,2016014332,5.00,APROVADO POR NOTA
1,ECT2608,METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA,1,"1746024-9,1673239-3",5T56 (11/02/2019 - 29/06/2019),2016014332,7.40,APROVADO
1,ELE2715.0,CIRCUITOS DIGITAIS - TEORIA,1,2566657-8,2T56,2016014332,5.60,APROVADO POR NOTA
1,ELE0701,ELETRÔNICA,01A,2247492-9,246T12,2016014332,8.10,APROVADO
1,ELE2715.1,CIRCUITOS DIGITAIS - LABORATÓRIO,1,2566657-8,2N12,2016014332,5.00,APROVADO POR NOTA
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,3,1672409-9,35M12 (11/02/2019 - 29/06/2019),20160142030,7.50,APROVADO
1,DCA0110,MODELAGEM E ANALISE DE SISTEMAS DINAMICOS,2,1328152-8,35M34,2015012057,5.70,APROVADO POR NOTA
1,ELE1622,INSTRUMENTAÇÃO INDUSTRIAL,1,"2247492-9,3088731-5",35M56,2015012057,7.70,APROVADO
1,DCA0104,ARQUITETURA DE COMPUTADORES,1,2452782-5,24M12,2015012057,9.80,APROVADO
1,MEC1834,INTRODUÇÃO  AOS ELEMENTOS DE MÁQUINAS,1,"434906-9,5220696-5",46M56,2015012057,6.90,APROVADO POR NOTA
1,DCA0414,INTRODUCAO A ROBOTICA,1,1242315-9,35M12,2015012057,7.30,APROVADO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,4,1544724-5,2N34 (11/02/2019 - 29/06/2019),20180136067,6.10,APROVADO POR NOTA
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,4,3030343-7,2N12 (11/02/2019 - 29/06/2019),20180136067,4.90,REPROVADO
1,ECT2202,ÁLGEBRA LINEAR,4,2340200-0,46N12 (11/02/2019 - 29/06/2019),20180136067,5.70,APROVADO POR NOTA
1,ECT2103,CÁLCULO I,7,2646069-8,35T56 (11/02/2019 - 29/06/2019),20180136067,5.10,APROVADO POR NOTA
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",4,"1753896-5,2410576-9",35N34 (11/02/2019 - 29/06/2019),20180136067,7.00,APROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,04A,1312423-6,3T34  46N34 (11/02/2019 - 15/06/2019),20180136067,1.40,REPROVADO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2550037-8,35T34 (11/02/2019 - 29/06/2019),20180034610,1.50,REPROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,01A,1943220-0,3M34  46T12 (11/02/2019 - 15/06/2019),20180034610,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180034610,-,INDEFERIDO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20180034610,-,INDEFERIDO
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,2,1755308-5,2M56 (11/02/2019 - 29/06/2019),20180034610,3.10,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",1,1753067-1,35T12 (11/02/2019 - 29/06/2019),20180034610,-,TRANCADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,1,1914304-6,46T34 (11/02/2019 - 29/06/2019),20180135195,2.60,REPROVADO
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,1,2087054-1,2M56 (11/02/2019 - 29/06/2019),20180135195,2.70,REPROVADO
1,ECT2305,PRÁTICA DE LEITURA EM INGLÊS,1,1319338-6,2M34 (11/02/2019 - 29/06/2019),20180135195,7.30,APROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,01C,1943220-0,3M56  46T12 (11/02/2019 - 15/06/2019),20180135195,4.50,REPROVADO
1,ECT2201,CÁLCULO II,1,1680333-9,35T56 (11/02/2019 - 29/06/2019),20180135195,-,DESISTENCIA
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,5,2218079-8,35N12 (11/02/2019 - 29/06/2019),20180135195,-,INDEFERIDO
1,ECT2202,ÁLGEBRA LINEAR,4,2340200-0,46N12 (11/02/2019 - 29/06/2019),20180135195,6.50,APROVADO POR NOTA
1,DCA0120,PROJETO E DESENVOLVIMENTO DE SOFTWARE,1,3104443-5,35M12,2016012276,8.40,APROVADO
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",6,3058487-8,4N34 (11/02/2019 - 29/06/2019),20180106166,6.80,APROVADO POR NOTA
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,3,3891450-8,2T56 (11/02/2019 - 29/06/2019),20180106166,5.80,APROVADO POR NOTA
1,ECT2101,PRÉ-CÁLCULO,6,1674079-5,2356N12 (11/02/2019 - 19/04/2019),20180106166,-,INDEFERIDO
1,ECT2104,QUÍMICA GERAL,06A,"2275848-0,1255011-8",5T56  36N34 (11/02/2019 - 29/06/2019),20180106166,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,6,1879244-0,25N34 (11/02/2019 - 29/06/2019),20180106166,-,INDEFERIDO
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,4,"1674419-7,1717461-1",35N34 (11/02/2019 - 29/06/2019),2016011072,7.40,APROVADO
1,ECT2416,EXPRESSÃO GRÁFICA,03A,1772123-9,2N1234 (11/02/2019 - 29/06/2019),2016011072,7.30,APROVADO
1,MEC1509,METROLOGIA INDUSTRIAL,1,1792681-7,35M1234 (18/04/2019 - 29/06/2019),2016011072,7.70,APROVADO
1,MEC1608,MÁQUINAS DE FLUXO,2,349104-0,35N12 (11/02/2019 - 29/06/2019),2016011072,7.80,APROVADO
1,ECT1566,GESTÃO DO CONHECIMENTO,1,3242299-9,24M34 (11/02/2019 - 29/06/2019),20170149034,5.90,APROVADO POR NOTA
1,ECT2602,PRÁTICAS DE STARTUP TECNOLÓGICA 2,01A,1544724-5,35M34 (11/02/2019 - 29/06/2019),20170149034,9.80,APROVADO
1,ECT2605,ARRANJOS PRODUTIVOS TECNOLÓGICOS,01A,2410576-9,35T12 (11/02/2019 - 29/06/2019),20170149034,8.70,APROVADO
1,ECT2512,FUNDAMENTOS DE PROPRIEDADE INTELECTUAL E TRANSFERÊNCIA DE TECNOLOGIA,1,"2410576-9,1753896-5",46M56 (11/02/2019 - 29/06/2019),20170149034,9.30,APROVADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,1879244-0,25N12 (11/02/2019 - 29/06/2019),20180109408,-,CANCELADO
1,ECT2101,PRÉ-CÁLCULO,5,1246519-6,2356N34 (11/02/2019 - 19/04/2019),20180109408,0.10,CANCELADO
1,ECT2104,QUÍMICA GERAL,05E,"2275848-0,1255011-8",7M12  36N12 (11/02/2019 - 29/06/2019),20180109408,-,CANCELADO
1,ECT2103,CÁLCULO I,5,6350665-5,2356N34 (22/04/2019 - 29/06/2019),20180109408,-,CANCELADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,05C,1312423-6,7T12  46N12 (11/02/2019 - 15/06/2019),20180040912,7.20,APROVADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,2,1753234-7,46T56 (11/02/2019 - 29/06/2019),20180040912,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,4,2550037-8,35T56 (11/02/2019 - 29/06/2019),20180040912,-,DESISTENCIA
1,ECT2301,CÁLCULO III,5,2583622-8,46N34 (11/02/2019 - 29/06/2019),20180040912,5.70,APROVADO POR NOTA
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,05C,1312423-6,7T12  46N12 (11/02/2019 - 15/06/2019),20180107280,-,INDEFERIDO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,01D,1943220-0,3M56  46T12 (11/02/2019 - 15/06/2019),20170031713,0.00,CANCELADO
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,4,"1674419-7,1717461-1",35N34 (11/02/2019 - 29/06/2019),20170031713,2.70,CANCELADO
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",3,3058487-8,4M56 (11/02/2019 - 29/06/2019),20170031713,-,INDEFERIDO
1,ECT2206,"GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",5,"2410576-9,1753896-5",35N12 (11/02/2019 - 29/06/2019),20170031713,0.00,CANCELADO
1,ECT2202,ÁLGEBRA LINEAR,1,2340200-0,46T56 (11/02/2019 - 29/06/2019),20180031753,6.30,APROVADO POR NOTA
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,3,1672409-9,35M12 (11/02/2019 - 29/06/2019),20160106427,-,CANCELADO
1,ECT2103,CÁLCULO I,3,1091102-4,2356M56 (22/04/2019 - 29/06/2019),20160106427,-,INDEFERIDO
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,3,3242299-9,3M34 (11/02/2019 - 29/06/2019),20160106427,-,INDEFERIDO
1,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,03D,"1845280-1,1170845-1",46M34  5T34 (11/02/2019 - 29/06/2019),20160106427,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20160106427,-,DESISTENCIA
1,ECT2302,METODOLOGIA CIENTÍFICA E TECNOLÓGICA,3,3242299-9,3M34 (11/02/2019 - 29/06/2019),20160159162,-,DESISTENCIA
1,ECT2306,MEIO AMBIENTE E DESENVOLVIMENTO URBANO,3,1672409-9,35M12 (11/02/2019 - 29/06/2019),20160159162,7.00,APROVADO
1,ECT2101,PRÉ-CÁLCULO,3,1672787-0,2356M56 (11/02/2019 - 19/04/2019),20160159162,-,INDEFERIDO
1,ECT2103,CÁLCULO I,3,1091102-4,2356M56 (22/04/2019 - 29/06/2019),20160159162,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20160159162,-,INDEFERIDO
1,ECT2303,LINGUAGEM DE PROGRAMAÇÃO,03D,"1845280-1,1170845-1",46M34  5T34 (11/02/2019 - 29/06/2019),20160159162,-,DESISTENCIA
1,ECT2532,PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS,1,1755308-5,4T1234 (11/02/2019 - 29/06/2019),20180037597,8.80,APROVADO
1,ECT2207,PROBABILIDADE E ESTATÍSTICA,2,1753234-7,46T56 (11/02/2019 - 29/06/2019),20180037597,8.10,APROVADO
1,ECT2201,CÁLCULO II,4,2998751-4,35N34 (11/02/2019 - 29/06/2019),20170117264,-,CANCELADO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,5,2218079-8,35N12 (11/02/2019 - 29/06/2019),20170117264,-,CANCELADO
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2T56 (11/02/2019 - 29/06/2019),20180110089,-,TRANCADO
