"__v",_id,classificacao,dificuldade,enunciado,enunciadoLatex,likes,oculta,resultados.0._id,resultados.0.entradas.0,resultados.0.entradas.1,resultados.0.entradas.10,resultados.0.entradas.11,resultados.0.entradas.12,resultados.0.entradas.13,resultados.0.entradas.14,resultados.0.entradas.15,resultados.0.entradas.16,resultados.0.entradas.17,resultados.0.entradas.18,resultados.0.entradas.19,resultados.0.entradas.2,resultados.0.entradas.20,resultados.0.entradas.21,resultados.0.entradas.22,resultados.0.entradas.23,resultados.0.entradas.24,resultados.0.entradas.25,resultados.0.entradas.26,resultados.0.entradas.27,resultados.0.entradas.28,resultados.0.entradas.29,resultados.0.entradas.3,resultados.0.entradas.30,resultados.0.entradas.31,resultados.0.entradas.32,resultados.0.entradas.33,resultados.0.entradas.34,resultados.0.entradas.35,resultados.0.entradas.36,resultados.0.entradas.37,resultados.0.entradas.38,resultados.0.entradas.39,resultados.0.entradas.4,resultados.0.entradas.40,resultados.0.entradas.41,resultados.0.entradas.42,resultados.0.entradas.43,resultados.0.entradas.44,resultados.0.entradas.45,resultados.0.entradas.46,resultados.0.entradas.47,resultados.0.entradas.48,resultados.0.entradas.49,resultados.0.entradas.5,resultados.0.entradas.50,resultados.0.entradas.51,resultados.0.entradas.52,resultados.0.entradas.53,resultados.0.entradas.54,resultados.0.entradas.55,resultados.0.entradas.56,resultados.0.entradas.57,resultados.0.entradas.58,resultados.0.entradas.59,resultados.0.entradas.6,resultados.0.entradas.60,resultados.0.entradas.61,resultados.0.entradas.62,resultados.0.entradas.63,resultados.0.entradas.64,resultados.0.entradas.65,resultados.0.entradas.66,resultados.0.entradas.67,resultados.0.entradas.68,resultados.0.entradas.69,resultados.0.entradas.7,resultados.0.entradas.70,resultados.0.entradas.71,resultados.0.entradas.72,resultados.0.entradas.73,resultados.0.entradas.74,resultados.0.entradas.75,resultados.0.entradas.76,resultados.0.entradas.77,resultados.0.entradas.78,resultados.0.entradas.79,resultados.0.entradas.8,resultados.0.entradas.80,resultados.0.entradas.9,resultados.0.saida,resultados.1._id,resultados.1.entradas.0,resultados.1.entradas.1,resultados.1.entradas.10,resultados.1.entradas.11,resultados.1.entradas.12,resultados.1.entradas.13,resultados.1.entradas.14,resultados.1.entradas.15,resultados.1.entradas.16,resultados.1.entradas.17,resultados.1.entradas.18,resultados.1.entradas.19,resultados.1.entradas.2,resultados.1.entradas.20,resultados.1.entradas.21,resultados.1.entradas.22,resultados.1.entradas.23,resultados.1.entradas.24,resultados.1.entradas.25,resultados.1.entradas.26,resultados.1.entradas.27,resultados.1.entradas.28,resultados.1.entradas.29,resultados.1.entradas.3,resultados.1.entradas.30,resultados.1.entradas.31,resultados.1.entradas.32,resultados.1.entradas.33,resultados.1.entradas.34,resultados.1.entradas.35,resultados.1.entradas.36,resultados.1.entradas.37,resultados.1.entradas.38,resultados.1.entradas.39,resultados.1.entradas.4,resultados.1.entradas.40,resultados.1.entradas.41,resultados.1.entradas.42,resultados.1.entradas.43,resultados.1.entradas.44,resultados.1.entradas.45,resultados.1.entradas.46,resultados.1.entradas.47,resultados.1.entradas.48,resultados.1.entradas.49,resultados.1.entradas.5,resultados.1.entradas.50,resultados.1.entradas.51,resultados.1.entradas.52,resultados.1.entradas.53,resultados.1.entradas.54,resultados.1.entradas.55,resultados.1.entradas.56,resultados.1.entradas.57,resultados.1.entradas.58,resultados.1.entradas.59,resultados.1.entradas.6,resultados.1.entradas.60,resultados.1.entradas.61,resultados.1.entradas.62,resultados.1.entradas.63,resultados.1.entradas.64,resultados.1.entradas.65,resultados.1.entradas.66,resultados.1.entradas.67,resultados.1.entradas.68,resultados.1.entradas.69,resultados.1.entradas.7,resultados.1.entradas.70,resultados.1.entradas.71,resultados.1.entradas.72,resultados.1.entradas.73,resultados.1.entradas.74,resultados.1.entradas.75,resultados.1.entradas.76,resultados.1.entradas.77,resultados.1.entradas.78,resultados.1.entradas.79,resultados.1.entradas.8,resultados.1.entradas.80,resultados.1.entradas.9,resultados.1.saida,resultados.2._id,resultados.2.entradas.0,resultados.2.entradas.1,resultados.2.entradas.10,resultados.2.entradas.11,resultados.2.entradas.12,resultados.2.entradas.13,resultados.2.entradas.14,resultados.2.entradas.15,resultados.2.entradas.16,resultados.2.entradas.17,resultados.2.entradas.18,resultados.2.entradas.19,resultados.2.entradas.2,resultados.2.entradas.20,resultados.2.entradas.21,resultados.2.entradas.22,resultados.2.entradas.23,resultados.2.entradas.24,resultados.2.entradas.25,resultados.2.entradas.26,resultados.2.entradas.27,resultados.2.entradas.28,resultados.2.entradas.29,resultados.2.entradas.3,resultados.2.entradas.30,resultados.2.entradas.31,resultados.2.entradas.32,resultados.2.entradas.33,resultados.2.entradas.34,resultados.2.entradas.35,resultados.2.entradas.36,resultados.2.entradas.37,resultados.2.entradas.38,resultados.2.entradas.39,resultados.2.entradas.4,resultados.2.entradas.40,resultados.2.entradas.41,resultados.2.entradas.42,resultados.2.entradas.43,resultados.2.entradas.44,resultados.2.entradas.45,resultados.2.entradas.46,resultados.2.entradas.47,resultados.2.entradas.48,resultados.2.entradas.49,resultados.2.entradas.5,resultados.2.entradas.50,resultados.2.entradas.51,resultados.2.entradas.52,resultados.2.entradas.53,resultados.2.entradas.54,resultados.2.entradas.55,resultados.2.entradas.56,resultados.2.entradas.57,resultados.2.entradas.58,resultados.2.entradas.59,resultados.2.entradas.6,resultados.2.entradas.60,resultados.2.entradas.61,resultados.2.entradas.62,resultados.2.entradas.63,resultados.2.entradas.64,resultados.2.entradas.65,resultados.2.entradas.66,resultados.2.entradas.67,resultados.2.entradas.68,resultados.2.entradas.69,resultados.2.entradas.7,resultados.2.entradas.70,resultados.2.entradas.71,resultados.2.entradas.72,resultados.2.entradas.73,resultados.2.entradas.74,resultados.2.entradas.75,resultados.2.entradas.76,resultados.2.entradas.77,resultados.2.entradas.78,resultados.2.entradas.79,resultados.2.entradas.8,resultados.2.entradas.80,resultados.2.entradas.9,resultados.2.saida,resultados.3._id,resultados.3.entradas.0,resultados.3.entradas.1,resultados.3.entradas.10,resultados.3.entradas.11,resultados.3.entradas.12,resultados.3.entradas.13,resultados.3.entradas.14,resultados.3.entradas.15,resultados.3.entradas.16,resultados.3.entradas.17,resultados.3.entradas.18,resultados.3.entradas.19,resultados.3.entradas.2,resultados.3.entradas.20,resultados.3.entradas.21,resultados.3.entradas.22,resultados.3.entradas.23,resultados.3.entradas.24,resultados.3.entradas.25,resultados.3.entradas.26,resultados.3.entradas.27,resultados.3.entradas.28,resultados.3.entradas.29,resultados.3.entradas.3,resultados.3.entradas.30,resultados.3.entradas.31,resultados.3.entradas.32,resultados.3.entradas.33,resultados.3.entradas.34,resultados.3.entradas.35,resultados.3.entradas.36,resultados.3.entradas.37,resultados.3.entradas.38,resultados.3.entradas.39,resultados.3.entradas.4,resultados.3.entradas.40,resultados.3.entradas.41,resultados.3.entradas.42,resultados.3.entradas.43,resultados.3.entradas.44,resultados.3.entradas.45,resultados.3.entradas.46,resultados.3.entradas.47,resultados.3.entradas.48,resultados.3.entradas.49,resultados.3.entradas.5,resultados.3.entradas.50,resultados.3.entradas.51,resultados.3.entradas.52,resultados.3.entradas.53,resultados.3.entradas.54,resultados.3.entradas.55,resultados.3.entradas.56,resultados.3.entradas.57,resultados.3.entradas.58,resultados.3.entradas.59,resultados.3.entradas.6,resultados.3.entradas.60,resultados.3.entradas.61,resultados.3.entradas.62,resultados.3.entradas.63,resultados.3.entradas.64,resultados.3.entradas.65,resultados.3.entradas.66,resultados.3.entradas.67,resultados.3.entradas.68,resultados.3.entradas.69,resultados.3.entradas.7,resultados.3.entradas.70,resultados.3.entradas.71,resultados.3.entradas.72,resultados.3.entradas.73,resultados.3.entradas.74,resultados.3.entradas.75,resultados.3.entradas.76,resultados.3.entradas.77,resultados.3.entradas.78,resultados.3.entradas.79,resultados.3.entradas.8,resultados.3.entradas.80,resultados.3.entradas.9,resultados.3.saida,resultados.4._id,resultados.4.entradas.0,resultados.4.entradas.1,resultados.4.entradas.10,resultados.4.entradas.11,resultados.4.entradas.12,resultados.4.entradas.13,resultados.4.entradas.14,resultados.4.entradas.15,resultados.4.entradas.16,resultados.4.entradas.17,resultados.4.entradas.18,resultados.4.entradas.19,resultados.4.entradas.2,resultados.4.entradas.20,resultados.4.entradas.3,resultados.4.entradas.4,resultados.4.entradas.5,resultados.4.entradas.6,resultados.4.entradas.7,resultados.4.entradas.8,resultados.4.entradas.9,resultados.4.saida,solucao,tags.0,tags.1,titulo
0,59a711528ee7430cdb221cef,Fixação,Fácil,"[L4-Q6] Implemente um programa que recebe um número inteiro N entre 1 e 9 e escreve a tabuada desse número. Cada linha da tabuada deve finalizar com um caractere de nova linha '\n'. Siga o padrão do exemplo para formatação da tabuada.

Nota: O '\n' na última linha da tabuada é opcional.",,27,false,59b55030f37e59433bbe0a2d,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 x 1 = 6
6 x 2 = 12
6 x 3 = 18
6 x 4 = 24
6 x 5 = 30
6 x 6 = 36
6 x 7 = 42
6 x 8 = 48
6 x 9 = 54
6 x 10 = 60",59b55030f37e59433bbe0a2c,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 x 1 = 5
5 x 2 = 10
5 x 3 = 15
5 x 4 = 20
5 x 5 = 25
5 x 6 = 30
5 x 7 = 35
5 x 8 = 40
5 x 9 = 45
5 x 10 = 50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x = lerInteiro();

for(var i = 1; i <= 10; i++){
    escreva(x+"" x ""+i+"" = ""+(x*i)+""\n"");
}",estruturas de repetição,laço contado,Tabuada de um número N
0,59a71571d2c16c0ce095bba9,Fixação,Muito fácil,"[L4-Q7] Implemente um programa que recebe um valor inteiro positivo U. Em seguida o programa deve escrever os termos da sequência descrita abaixo, separando os termos por espaço, iniciando do primeiro termo até o U-ésimo termo.

Nota: O espaço no final da saída é opcional.","S = \Big(1, \dfrac 1 2, \dfrac 1 4, \dfrac 1 {8}, \dfrac 1 {16}, ...\Big)  
",27,false,59dbde82a259d321dcfe0ffe,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 1/2 1/4,59dbde82a259d321dcfe0fff,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 1/2 1/4 1/8 1/16,59dbde82a259d321dcfe1000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 1/2 1/4 1/8 1/16 1/32 1/64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"u = lerInteiro();

escreva(""1 "");

for(var i = 1; i < u; i++){
    escreva(""1/""+Math.pow(2,i)+"" "")
}",estruturas de repetição,laço contado,U-ésimo termo da série 2^(-n)
0,59b4ad08f37e59433bbe0a28,Fixação,Muito fácil,"[L4-Q8] Implemente um programa que recebe um número inteiro N > 0 e escreve na tela um quadrado N x N formado por asteriscos (*). 
Para N = 3, por exemplo, o programa deve exibir:
* * * 
* * * 
* * * 

Nota: O espaço no final de cada linha e o '\n' na última linha são opcionais.",,20,false,59b55925e77f965e59151ea8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"* *
* *",59b55925e77f965e59151ea7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,59b55925e77f965e59151ea6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"* * *
* * *
* * *",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var N = parseInt(prompt());

for(var i = 0; i < N; i++) {
    for(var j = 0; j < N; j++) {
        alert('* ');
    }
    alert('\n');
}",estruturas de repetição,laço contado,Matriz de asteriscos
0,59b553c2f37e59433bbe0a2e,Complementar,Médio,"[L4-Q9] Implemente um programa que escreve em forma de tabela as seguintes contagens:
• de 1 a 10
• de 10 a 100 (de dez em dez)
• de 6 a 24 (pares apenas)
• de -1 a -19 (ímpares apenas)
• de 10 a 1

Cada contagem representa uma coluna da tabela, que deve ter seus elementos separados por espaços, e cada linha separada por um caractere '\n'.",,24,false,59b553c2f37e59433bbe0a2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 10 6 -1 10
2 20 8 -3 9
3 30 10 -5 8
4 40 12 -7 7
5 50 14 -9 6
6 60 16 -11 5
7 70 18 -13 4
8 80 20 -15 3
9 90 22 -17 2
10 100 24 -19 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"for(var i = 1, j = 10, k = 6, l=-1; i <= 10; i++, j--, k+=2, l-=2) {
    alert(i + ' ');
    alert((i*10) + ' ');
    alert(k + ' ');
    alert(l + ' ');
    alert(j + '\n');
}",estruturas de repetição,laço contado,Tabela de contagens
0,59b559c10fc53960629892ce,Complementar,Difícil,"[L4-Q10] Implemente um programa que recebe dois números inteiros maiores que 0, N e M, repetidas vezes. Para cada vez que o programa receber os dois números, ele deve imprimir na saída uma contagem de M até N (inclusive), separando os valores por espaços. O programa deve encerrar quando os valores informados forem iguais entre si. Note que N não é necessariamente maior do que M.

Cada contagem deve ser separada por um caractere '\n'.
Nota: Os espaços no final de cada linha e o '\n' da última linha são opcionais.",,14,false,59b55b0eeafd6a603bbd799c,1,3,,,,,,,,,,,6,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 2 3
6 5 4 3 2 1",59b55b0eeafd6a603bbd799b,10,1,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10 9 8 7 6 5 4 3 2 1
2 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var N = lerInteiro();
var M = lerInteiro();

while (N !== M) {
    
    if(N < M) {
        for(var i = N; i <= M; i++) {
            alert(i + ' ');
        }
        alert('\n');
    }
    else {
        for(var i = N; i >= M; i--) {
            alert(i + ' ');
        }
        alert('\n');
    }
    
    N = lerInteiro();
    M = lerInteiro();
}",estruturas condicionais,estruturas de repetição,Contagem de N até M ou vice-versa
0,59b55c680fc53960629892d0,Complementar,Médio,"[L4-Q12] Implemente um programa que recebe um valor inteiro positivo N e escreve todos os divisores de N, separados por espaços.

Nota: O espaço no final da saída e opcional.",,27,false,59b55c680fc53960629892d5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 2 3 6,59b55c680fc53960629892d4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59b55c680fc53960629892d3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 5 25,59b55c680fc53960629892d2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 13,59b55c680fc53960629892d1,100,,,,,,,,,,,,,,,,,,,,,1 2 4 5 10 20 25 50 100,"var N = lerInteiro();

for(var i = 1; i <= N; i++) {
    if (N % i === 0) {
        alert(i + ' ');
    }
}",estruturas de repetição,laço contado,Todos os divisores de N
0,59b5674126cccf60677112d0,Fixação,Muito fácil,"[L4-Q13] Implemente um programa que faça uma contagem de 22 a 53 (inclusive). O programa deve contar de 3 em 3 para números menores ou iguais a 30, de 4 em 4 no intervalo aberto de 30 a 40 e de 5 em 5 para valores maiores ou iguais a 40. Os números devem ser separados por espaço. 
Nota: O espaço no final da saída pode ser ignorado.",,18,false,5ace03f1e1b024040e6843cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 25 28 31 35 39 43 48 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var i = 22; 
for(i = 22; i <= 30; i+= 3){
    alert(i + "" "")
}

for(var j = i; j < 40; j+= 4){
    alert(j + "" "")
}

for(var k = j; k <= 55; k+= 5){
    alert(k + "" "")
}",laço contado,,Contagem de 22 a 53
0,59b56b7126cccf60677112d2,Fixação,Muito fácil,"[L4-Q14] Implemente um programa que recebe dois números inteiros positivos P e U, em que P <= U, e escreve do P-ésimo ao U-ésimo termo da
sequência descrita abaixo, separando os valores por espaços.

Nota: O espaço no final da saída é opcional.","S = \Big(1, \dfrac 3 4, \dfrac 5 9, \dfrac 7 {16}, \dfrac 9 {25}, ...\Big)  
",22,false,59dbcaacdbf6d2537b7461ab,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 3/4 5/9,59dbcaacdbf6d2537b7461ac,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/25 11/36 13/49 15/64 17/81 19/100,59dbcaacdbf6d2537b7461ad,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var P = lerInteiro();
var U = lerInteiro();
var divisor = (P*2-1);
var dividendo = P;

for(var i = P; i <= U; i++) {
    if (dividendo > 1) {
        alert(divisor + '/' + (dividendo*dividendo) + ' ');
    }
    else {
        alert(divisor + ' ');
    }
   
    divisor += 2;
    dividendo++;
}",estruturas de repetição,laço contado,P-ésimo ao U-ésimo termo da sequência
0,59b56fa3d7cb7d02c5f6030e,Complementar,Médio,"[L4-Q15] Implemente um programa que recebe um número positivo N e escreve na saída os N primeiros termos da sequência de fibonacci. A sequência de Fibonacci tem seus dois primeiros termos iguais a 1. A partir do terceiro, cada termo é igual a soma dos dois termos anteriores a ele. Ou seja: o quinto termo é igual a soma do quarto e terceiro termos. Os 10 primeiros termos da sequência de Fibonacci são: 1 1 2 3 5 8 13 21 34 55

Nota: O espaço no final da saída é opcional.",,18,false,59b56fa3d7cb7d02c5f60312,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 1 2 3 5 8 13 21 34 55,59b56fa3d7cb7d02c5f60311,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59b56fa3d7cb7d02c5f60310,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 1,59b56fa3d7cb7d02c5f6030f,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 1 2 3 5,,,,,,,,,,,,,,,,,,,,,,,,"var N = lerInteiro();

if (N == 1) {
    alert('1');
}
else if (N == 2) {
    alert('1 1');
}
else {
    alert('1 1 ');
    var a1 = 1;
    var a2 = 1;
    for(var i = 2; i < N; i++) {
        var termoAtual = a1 + a2;
        alert(termoAtual + ' ');
        var aux = a2;
        a2 = termoAtual;
        a1 = aux;
    }
}",estruturas de repetição,laço contado,N termos de Fibonacci
0,59b578f8d7cb7d02c5f60313,Avançado,Médio,"[L4-Q16A] Implemente um programa que recebe um número inteiro positivo N e calcula todas os valores para equação 3x + 4y – 5z, em que x, y e z variam de 0 a N com valores inteiros.

Imprima cada resultado em uma nova linha utilizando a formatação abaixo:
Formatação de exemplo para x = 0, y = 0, z = 0:
x=0, y=0, z=0, resultado=0

Nota: O espaço no final da saída é opcional.",,11,false,59b6c84334414b1428a4f812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x=0, y=0, z=0, resultado=0
x=0, y=0, z=1, resultado=-5
x=0, y=1, z=0, resultado=4
x=0, y=1, z=1, resultado=-1
x=1, y=0, z=0, resultado=3
x=1, y=0, z=1, resultado=-2
x=1, y=1, z=0, resultado=7
x=1, y=1, z=1, resultado=2",59b6c84334414b1428a4f811,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x=0, y=0, z=0, resultado=0
x=0, y=0, z=1, resultado=-5
x=0, y=0, z=2, resultado=-10
x=0, y=1, z=0, resultado=4
x=0, y=1, z=1, resultado=-1
x=0, y=1, z=2, resultado=-6
x=0, y=2, z=0, resultado=8
x=0, y=2, z=1, resultado=3
x=0, y=2, z=2, resultado=-2
x=1, y=0, z=0, resultado=3
x=1, y=0, z=1, resultado=-2
x=1, y=0, z=2, resultado=-7
x=1, y=1, z=0, resultado=7
x=1, y=1, z=1, resultado=2
x=1, y=1, z=2, resultado=-3
x=1, y=2, z=0, resultado=11
x=1, y=2, z=1, resultado=6
x=1, y=2, z=2, resultado=1
x=2, y=0, z=0, resultado=6
x=2, y=0, z=1, resultado=1
x=2, y=0, z=2, resultado=-4
x=2, y=1, z=0, resultado=10
x=2, y=1, z=1, resultado=5
x=2, y=1, z=2, resultado=0
x=2, y=2, z=0, resultado=14
x=2, y=2, z=1, resultado=9
x=2, y=2, z=2, resultado=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"// 3x + 4y – 5z = 0
var N = lerInteiro();

for(var x = 0; x <= N; x++) {
    for(var y = 0; y <= N; y++) {
        for(var z = 0; z <= N; z++) {
            alert('x=' + x + ', y=' + y + ', z=' + z + ', resultado=');
            alert((3*x + 4*y - 5*z) + '\n');
        }
    }
}",operadores artitméticos,estruturas de repetição,N valores para  3x + 4y - 5z
0,59b59a75b4938f4abc6e89a2,Avançado,Difícil,"[L4-Q17] O Método de Herão é uma forma de calcular a raiz quadrada aproximada de um número que não é quadrado perfeito (que não tem raiz inteira). Este método se baseia no resultado da expressão fornecida.

Nesta fórmula, n é o número cuja raiz queremos calcular, a0 é uma aproximação inicial (que pode ser 1) e a1 é uma aproximação melhor do que a0. Podemos, então, aplicar a fórmula novamente, usando a1 como entrada e obtendo a2, que será uma aproximação melhor do que a1. Quanto mais repetições fizermos, mais precisa será a raiz quadrada do número. 

Você deve implementar um programa que recebe um número positivo n e imprime na saída sua raiz quadrada utilizando a função Math.sqrt().
 Em seguida, seu programa deve calcular e imprimir 5 aproximações da raiz quadrada desse número usando o método de Herão a fim de comparar a eficiência do método.",a1 = \Large \frac{(\large{a_0} + \frac{n}{a_0})}{2},8,false,59b59ac9c0ef4f4aadfb41e3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2
2.5
2.05
2.000609756097561
2.0000000929222947
2.000000000000002",59b59ac9c0ef4f4aadfb41e2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.5491933384829668
1.7
1.5558823529411765
1.5492077171133103
1.5491933385496928
1.5491933384829668",59b59ac9c0ef4f4aadfb41e1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.224744871391589
1.25
1.225
1.2247448979591837
1.2247448713915894
1.224744871391589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var n = lerReal();
var a0 = 1;

alert(Math.sqrt(n) + '\n');
for(var i = 0; i < 5; i++) {
  var ax = (a0 + (n/a0))/2;
  alert(ax + '\n');
  a0 = ax;
}

",operadores artitméticos,estruturas de repetição,Método de Herão para calcular raízes quadradas
